Date	time	ms	output	display	units	precision
7/3/2014	9:07:02 AM	5869	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:02 AM	5957	-0.020000	-0.020000	%	3.000000
7/3/2014	9:07:02 AM	6029	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:03 AM	6108	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:03 AM	6197	-0.050000	-0.050000	%	3.000000
7/3/2014	9:07:03 AM	6285	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:03 AM	6374	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:03 AM	6458	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:03 AM	6545	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:03 AM	6634	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:03 AM	6719	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:03 AM	6805	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:03 AM	6894	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:03 AM	6978	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:04 AM	7065	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:04 AM	7154	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:04 AM	7238	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:04 AM	7325	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:04 AM	7414	-0.050000	-0.050000	%	3.000000
7/3/2014	9:07:04 AM	7498	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:04 AM	7585	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:04 AM	7674	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:04 AM	7763	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:04 AM	7847	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:04 AM	7936	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:04 AM	8012	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:05 AM	8087	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:05 AM	8175	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:05 AM	8264	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:05 AM	8353	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:05 AM	8437	-0.050000	-0.050000	%	3.000000
7/3/2014	9:07:05 AM	8525	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:05 AM	8613	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:05 AM	8697	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:05 AM	8786	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:05 AM	8874	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:05 AM	8962	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:05 AM	9047	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:06 AM	9133	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:06 AM	9221	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:06 AM	9307	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:06 AM	9395	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:06 AM	9483	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:06 AM	9572	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:06 AM	9656	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:06 AM	9744	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:06 AM	9833	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:06 AM	9921	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:06 AM	0005	-0.030000	-0.030000	%	3.000000
